File,mean_particles,File_path,n_samples,time_per_event,code,code_version,algorithm,strategy,radius,power,backend,backend_version
events-ee-Z.hepmc3.gz,43.05,data/events-ee-Z.hepmc3.gz,16,16.827630000000003,JetReconstruction,unknown,EEKt,Best,1.0,-1.0,Julia,1.12.0-rc1
events-ee-120.hepmc3.gz,47.08,data/events-ee-120.hepmc3.gz,16,19.36636,JetReconstruction,unknown,EEKt,Best,1.0,-1.0,Julia,1.12.0-rc1
events-ee-150.hepmc3.gz,51.57,data/events-ee-150.hepmc3.gz,16,21.02306,JetReconstruction,unknown,EEKt,Best,1.0,-1.0,Julia,1.12.0-rc1
events-ee-200.hepmc3.gz,55.9,data/events-ee-200.hepmc3.gz,16,23.654870000000003,JetReconstruction,unknown,EEKt,Best,1.0,-1.0,Julia,1.12.0-rc1
events-ee-230.hepmc3.gz,60.82,data/events-ee-230.hepmc3.gz,16,25.81842,JetReconstruction,unknown,EEKt,Best,1.0,-1.0,Julia,1.12.0-rc1
events-ee-H.hepmc3.gz,64.97,data/events-ee-H.hepmc3.gz,16,28.479290000000002,JetReconstruction,unknown,EEKt,Best,1.0,-1.0,Julia,1.12.0-rc1
events-ee-Z.hepmc3.gz,43.05,data/events-ee-Z.hepmc3.gz,16,16.62695,JetReconstruction,unknown,EEKt,Best,1.0,1.0,Julia,1.12.0-rc1
events-ee-120.hepmc3.gz,47.08,data/events-ee-120.hepmc3.gz,16,18.89648,JetReconstruction,unknown,EEKt,Best,1.0,1.0,Julia,1.12.0-rc1
events-ee-150.hepmc3.gz,51.57,data/events-ee-150.hepmc3.gz,16,20.90334,JetReconstruction,unknown,EEKt,Best,1.0,1.0,Julia,1.12.0-rc1
events-ee-200.hepmc3.gz,55.9,data/events-ee-200.hepmc3.gz,16,23.26605,JetReconstruction,unknown,EEKt,Best,1.0,1.0,Julia,1.12.0-rc1
events-ee-230.hepmc3.gz,60.82,data/events-ee-230.hepmc3.gz,16,25.801579999999998,JetReconstruction,unknown,EEKt,Best,1.0,1.0,Julia,1.12.0-rc1
events-ee-H.hepmc3.gz,64.97,data/events-ee-H.hepmc3.gz,16,28.50934,JetReconstruction,unknown,EEKt,Best,1.0,1.0,Julia,1.12.0-rc1
events-ee-Z.hepmc3.gz,43.05,data/events-ee-Z.hepmc3.gz,16,17.64021,JetReconstruction,unknown,EEKt,Best,1.5,0.0,Julia,1.12.0-rc1
events-ee-120.hepmc3.gz,47.08,data/events-ee-120.hepmc3.gz,16,25.410149999999998,JetReconstruction,unknown,EEKt,Best,1.5,0.0,Julia,1.12.0-rc1
events-ee-150.hepmc3.gz,51.57,data/events-ee-150.hepmc3.gz,16,22.222490000000004,JetReconstruction,unknown,EEKt,Best,1.5,0.0,Julia,1.12.0-rc1
events-ee-200.hepmc3.gz,55.9,data/events-ee-200.hepmc3.gz,16,23.992000000000004,JetReconstruction,unknown,EEKt,Best,1.5,0.0,Julia,1.12.0-rc1
events-ee-230.hepmc3.gz,60.82,data/events-ee-230.hepmc3.gz,16,26.80216,JetReconstruction,unknown,EEKt,Best,1.5,0.0,Julia,1.12.0-rc1
events-ee-H.hepmc3.gz,64.97,data/events-ee-H.hepmc3.gz,16,29.52125,JetReconstruction,unknown,EEKt,Best,1.5,0.0,Julia,1.12.0-rc1
events-ee-Z.hepmc3.gz,43.05,data/events-ee-Z.hepmc3.gz,16,16.4393,JetReconstruction,unknown,EEKt,Best,1.5,-1.0,Julia,1.12.0-rc1
events-ee-120.hepmc3.gz,47.08,data/events-ee-120.hepmc3.gz,16,19.53929,JetReconstruction,unknown,EEKt,Best,1.5,-1.0,Julia,1.12.0-rc1
events-ee-150.hepmc3.gz,51.57,data/events-ee-150.hepmc3.gz,16,21.26341,JetReconstruction,unknown,EEKt,Best,1.5,-1.0,Julia,1.12.0-rc1
events-ee-200.hepmc3.gz,55.9,data/events-ee-200.hepmc3.gz,16,23.293200000000002,JetReconstruction,unknown,EEKt,Best,1.5,-1.0,Julia,1.12.0-rc1
events-ee-230.hepmc3.gz,60.82,data/events-ee-230.hepmc3.gz,16,26.22878,JetReconstruction,unknown,EEKt,Best,1.5,-1.0,Julia,1.12.0-rc1
events-ee-H.hepmc3.gz,64.97,data/events-ee-H.hepmc3.gz,16,27.65284,JetReconstruction,unknown,EEKt,Best,1.5,-1.0,Julia,1.12.0-rc1
events-ee-Z.hepmc3.gz,43.05,data/events-ee-Z.hepmc3.gz,16,16.76267,JetReconstruction,unknown,EEKt,Best,1.5,1.0,Julia,1.12.0-rc1
events-ee-120.hepmc3.gz,47.08,data/events-ee-120.hepmc3.gz,16,18.89646,JetReconstruction,unknown,EEKt,Best,1.5,1.0,Julia,1.12.0-rc1
events-ee-150.hepmc3.gz,51.57,data/events-ee-150.hepmc3.gz,16,20.92035,JetReconstruction,unknown,EEKt,Best,1.5,1.0,Julia,1.12.0-rc1
events-ee-200.hepmc3.gz,55.9,data/events-ee-200.hepmc3.gz,16,23.48205,JetReconstruction,unknown,EEKt,Best,1.5,1.0,Julia,1.12.0-rc1
events-ee-230.hepmc3.gz,60.82,data/events-ee-230.hepmc3.gz,16,26.1812,JetReconstruction,unknown,EEKt,Best,1.5,1.0,Julia,1.12.0-rc1
events-ee-H.hepmc3.gz,64.97,data/events-ee-H.hepmc3.gz,16,28.19326,JetReconstruction,unknown,EEKt,Best,1.5,1.0,Julia,1.12.0-rc1
events-ee-Z.hepmc3.gz,43.05,data/events-ee-Z.hepmc3.gz,16,16.79386,JetReconstruction,unknown,EEKt,Best,2.0,0.0,Julia,1.12.0-rc1
events-ee-120.hepmc3.gz,47.08,data/events-ee-120.hepmc3.gz,16,19.77953,JetReconstruction,unknown,EEKt,Best,2.0,0.0,Julia,1.12.0-rc1
events-ee-150.hepmc3.gz,51.57,data/events-ee-150.hepmc3.gz,16,21.769050000000004,JetReconstruction,unknown,EEKt,Best,2.0,0.0,Julia,1.12.0-rc1
events-ee-200.hepmc3.gz,55.9,data/events-ee-200.hepmc3.gz,16,24.29176,JetReconstruction,unknown,EEKt,Best,2.0,0.0,Julia,1.12.0-rc1
events-ee-230.hepmc3.gz,60.82,data/events-ee-230.hepmc3.gz,16,26.63002,JetReconstruction,unknown,EEKt,Best,2.0,0.0,Julia,1.12.0-rc1
events-ee-H.hepmc3.gz,64.97,data/events-ee-H.hepmc3.gz,16,29.04734,JetReconstruction,unknown,EEKt,Best,2.0,0.0,Julia,1.12.0-rc1
events-ee-Z.hepmc3.gz,43.05,data/events-ee-Z.hepmc3.gz,16,16.412750000000003,JetReconstruction,unknown,EEKt,Best,2.0,-1.0,Julia,1.12.0-rc1
events-ee-120.hepmc3.gz,47.08,data/events-ee-120.hepmc3.gz,16,18.43382,JetReconstruction,unknown,EEKt,Best,2.0,-1.0,Julia,1.12.0-rc1
events-ee-150.hepmc3.gz,51.57,data/events-ee-150.hepmc3.gz,16,20.64565,JetReconstruction,unknown,EEKt,Best,2.0,-1.0,Julia,1.12.0-rc1
events-ee-200.hepmc3.gz,55.9,data/events-ee-200.hepmc3.gz,16,23.30281,JetReconstruction,unknown,EEKt,Best,2.0,-1.0,Julia,1.12.0-rc1
events-ee-230.hepmc3.gz,60.82,data/events-ee-230.hepmc3.gz,16,25.35935,JetReconstruction,unknown,EEKt,Best,2.0,-1.0,Julia,1.12.0-rc1
events-ee-H.hepmc3.gz,64.97,data/events-ee-H.hepmc3.gz,16,27.29797,JetReconstruction,unknown,EEKt,Best,2.0,-1.0,Julia,1.12.0-rc1
events-ee-Z.hepmc3.gz,43.05,data/events-ee-Z.hepmc3.gz,16,17.25152,JetReconstruction,unknown,EEKt,Best,2.0,1.0,Julia,1.12.0-rc1
events-ee-120.hepmc3.gz,47.08,data/events-ee-120.hepmc3.gz,16,19.389110000000002,JetReconstruction,unknown,EEKt,Best,2.0,1.0,Julia,1.12.0-rc1
events-ee-150.hepmc3.gz,51.57,data/events-ee-150.hepmc3.gz,16,20.86266,JetReconstruction,unknown,EEKt,Best,2.0,1.0,Julia,1.12.0-rc1
events-ee-200.hepmc3.gz,55.9,data/events-ee-200.hepmc3.gz,16,23.540770000000002,JetReconstruction,unknown,EEKt,Best,2.0,1.0,Julia,1.12.0-rc1
events-ee-230.hepmc3.gz,60.82,data/events-ee-230.hepmc3.gz,16,25.87322,JetReconstruction,unknown,EEKt,Best,2.0,1.0,Julia,1.12.0-rc1
events-ee-H.hepmc3.gz,64.97,data/events-ee-H.hepmc3.gz,16,28.88584,JetReconstruction,unknown,EEKt,Best,2.0,1.0,Julia,1.12.0-rc1
events-ee-Z.hepmc3.gz,43.05,data/events-ee-Z.hepmc3.gz,16,16.98382,JetReconstruction,unknown,EEKt,Best,4.0,0.0,Julia,1.12.0-rc1
events-ee-120.hepmc3.gz,47.08,data/events-ee-120.hepmc3.gz,16,19.559929999999998,JetReconstruction,unknown,EEKt,Best,4.0,0.0,Julia,1.12.0-rc1
events-ee-150.hepmc3.gz,51.57,data/events-ee-150.hepmc3.gz,16,21.321820000000002,JetReconstruction,unknown,EEKt,Best,4.0,0.0,Julia,1.12.0-rc1
events-ee-200.hepmc3.gz,55.9,data/events-ee-200.hepmc3.gz,16,24.059120000000004,JetReconstruction,unknown,EEKt,Best,4.0,0.0,Julia,1.12.0-rc1
events-ee-230.hepmc3.gz,60.82,data/events-ee-230.hepmc3.gz,16,27.14731,JetReconstruction,unknown,EEKt,Best,4.0,0.0,Julia,1.12.0-rc1
events-ee-H.hepmc3.gz,64.97,data/events-ee-H.hepmc3.gz,16,28.92382,JetReconstruction,unknown,EEKt,Best,4.0,0.0,Julia,1.12.0-rc1
events-ee-Z.hepmc3.gz,43.05,data/events-ee-Z.hepmc3.gz,16,18.294259999999998,JetReconstruction,unknown,EEKt,Best,4.0,-1.0,Julia,1.12.0-rc1
events-ee-120.hepmc3.gz,47.08,data/events-ee-120.hepmc3.gz,16,22.918899999999997,JetReconstruction,unknown,EEKt,Best,4.0,-1.0,Julia,1.12.0-rc1
events-ee-150.hepmc3.gz,51.57,data/events-ee-150.hepmc3.gz,16,21.569290000000002,JetReconstruction,unknown,EEKt,Best,4.0,-1.0,Julia,1.12.0-rc1
events-ee-200.hepmc3.gz,55.9,data/events-ee-200.hepmc3.gz,16,22.95488,JetReconstruction,unknown,EEKt,Best,4.0,-1.0,Julia,1.12.0-rc1
events-ee-230.hepmc3.gz,60.82,data/events-ee-230.hepmc3.gz,16,25.81151,JetReconstruction,unknown,EEKt,Best,4.0,-1.0,Julia,1.12.0-rc1
events-ee-H.hepmc3.gz,64.97,data/events-ee-H.hepmc3.gz,16,27.175250000000002,JetReconstruction,unknown,EEKt,Best,4.0,-1.0,Julia,1.12.0-rc1
events-ee-Z.hepmc3.gz,43.05,data/events-ee-Z.hepmc3.gz,16,16.79446,JetReconstruction,unknown,EEKt,Best,4.0,1.0,Julia,1.12.0-rc1
events-ee-120.hepmc3.gz,47.08,data/events-ee-120.hepmc3.gz,16,18.428420000000003,JetReconstruction,unknown,EEKt,Best,4.0,1.0,Julia,1.12.0-rc1
events-ee-150.hepmc3.gz,51.57,data/events-ee-150.hepmc3.gz,16,21.256990000000002,JetReconstruction,unknown,EEKt,Best,4.0,1.0,Julia,1.12.0-rc1
events-ee-200.hepmc3.gz,55.9,data/events-ee-200.hepmc3.gz,16,23.47794,JetReconstruction,unknown,EEKt,Best,4.0,1.0,Julia,1.12.0-rc1
events-ee-230.hepmc3.gz,60.82,data/events-ee-230.hepmc3.gz,16,25.55844,JetReconstruction,unknown,EEKt,Best,4.0,1.0,Julia,1.12.0-rc1
events-ee-H.hepmc3.gz,64.97,data/events-ee-H.hepmc3.gz,16,28.04047,JetReconstruction,unknown,EEKt,Best,4.0,1.0,Julia,1.12.0-rc1
events-ee-Z.hepmc3.gz,43.05,data/events-ee-Z.hepmc3.gz,16,13.63,CJetReconstruction,unknown,AntiKt,N2Plain,0.2,-1.0,juliac,1.12.0-rc1
events-ee-H.hepmc3.gz,64.97,data/events-ee-H.hepmc3.gz,16,23.13,CJetReconstruction,unknown,AntiKt,N2Plain,0.2,-1.0,juliac,1.12.0-rc1
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,data/events-pp-0.5TeV-5GeV.hepmc3.gz,16,32.64,CJetReconstruction,unknown,AntiKt,N2Plain,0.2,-1.0,juliac,1.12.0-rc1
events-pp-1TeV-5GeV.hepmc3.gz,160.36,data/events-pp-1TeV-5GeV.hepmc3.gz,16,54.54,CJetReconstruction,unknown,AntiKt,N2Plain,0.2,-1.0,juliac,1.12.0-rc1
events-pp-2TeV-5Gev.hepmc3.gz,188.21,data/events-pp-2TeV-5Gev.hepmc3.gz,16,76.04,CJetReconstruction,unknown,AntiKt,N2Plain,0.2,-1.0,juliac,1.12.0-rc1
events-pp-2TeV.hepmc3.gz,226.98,data/events-pp-2TeV.hepmc3.gz,16,107.94,CJetReconstruction,unknown,AntiKt,N2Plain,0.2,-1.0,juliac,1.12.0-rc1
events-pp-5TeV-10GeV.hepmc3.gz,284.15,data/events-pp-5TeV-10GeV.hepmc3.gz,16,165.22,CJetReconstruction,unknown,AntiKt,N2Plain,0.2,-1.0,juliac,1.12.0-rc1
events-pp-8TeV-20GeV.hepmc3.gz,354.18,data/events-pp-8TeV-20GeV.hepmc3.gz,16,267.2,CJetReconstruction,unknown,AntiKt,N2Plain,0.2,-1.0,juliac,1.12.0-rc1
events-pp-13TeV-20GeV.hepmc3.gz,431.18,data/events-pp-13TeV-20GeV.hepmc3.gz,16,374.15,CJetReconstruction,unknown,AntiKt,N2Plain,0.2,-1.0,juliac,1.12.0-rc1
events-pp-20TeV-20GeV.hepmc3.gz,524.59,data/events-pp-20TeV-20GeV.hepmc3.gz,16,551.77,CJetReconstruction,unknown,AntiKt,N2Plain,0.2,-1.0,juliac,1.12.0-rc1
events-pp-20TeV-50GeV.hepmc3.gz,553.64,data/events-pp-20TeV-50GeV.hepmc3.gz,16,644.13,CJetReconstruction,unknown,AntiKt,N2Plain,0.2,-1.0,juliac,1.12.0-rc1
events-pp-30TeV-50GeV.hepmc3.gz,632.29,data/events-pp-30TeV-50GeV.hepmc3.gz,16,819.12,CJetReconstruction,unknown,AntiKt,N2Plain,0.2,-1.0,juliac,1.12.0-rc1
events-ee-Z.hepmc3.gz,43.05,data/events-ee-Z.hepmc3.gz,16,16.33,CJetReconstruction,unknown,AntiKt,N2Plain,0.4,-1.0,juliac,1.12.0-rc1
events-ee-H.hepmc3.gz,64.97,data/events-ee-H.hepmc3.gz,16,26.1,CJetReconstruction,unknown,AntiKt,N2Plain,0.4,-1.0,juliac,1.12.0-rc1
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,data/events-pp-0.5TeV-5GeV.hepmc3.gz,16,41.92,CJetReconstruction,unknown,AntiKt,N2Plain,0.4,-1.0,juliac,1.12.0-rc1
events-pp-1TeV-5GeV.hepmc3.gz,160.36,data/events-pp-1TeV-5GeV.hepmc3.gz,16,74.79,CJetReconstruction,unknown,AntiKt,N2Plain,0.4,-1.0,juliac,1.12.0-rc1
events-pp-2TeV-5Gev.hepmc3.gz,188.21,data/events-pp-2TeV-5Gev.hepmc3.gz,16,106.48,CJetReconstruction,unknown,AntiKt,N2Plain,0.4,-1.0,juliac,1.12.0-rc1
events-pp-2TeV.hepmc3.gz,226.98,data/events-pp-2TeV.hepmc3.gz,16,143.84,CJetReconstruction,unknown,AntiKt,N2Plain,0.4,-1.0,juliac,1.12.0-rc1
events-pp-5TeV-10GeV.hepmc3.gz,284.15,data/events-pp-5TeV-10GeV.hepmc3.gz,16,220.45,CJetReconstruction,unknown,AntiKt,N2Plain,0.4,-1.0,juliac,1.12.0-rc1
events-pp-8TeV-20GeV.hepmc3.gz,354.18,data/events-pp-8TeV-20GeV.hepmc3.gz,16,343.17,CJetReconstruction,unknown,AntiKt,N2Plain,0.4,-1.0,juliac,1.12.0-rc1
events-pp-13TeV-20GeV.hepmc3.gz,431.18,data/events-pp-13TeV-20GeV.hepmc3.gz,16,491.85,CJetReconstruction,unknown,AntiKt,N2Plain,0.4,-1.0,juliac,1.12.0-rc1
events-pp-20TeV-20GeV.hepmc3.gz,524.59,data/events-pp-20TeV-20GeV.hepmc3.gz,16,712.42,CJetReconstruction,unknown,AntiKt,N2Plain,0.4,-1.0,juliac,1.12.0-rc1
events-pp-20TeV-50GeV.hepmc3.gz,553.64,data/events-pp-20TeV-50GeV.hepmc3.gz,16,818.29,CJetReconstruction,unknown,AntiKt,N2Plain,0.4,-1.0,juliac,1.12.0-rc1
events-pp-30TeV-50GeV.hepmc3.gz,632.29,data/events-pp-30TeV-50GeV.hepmc3.gz,16,1031.77,CJetReconstruction,unknown,AntiKt,N2Plain,0.4,-1.0,juliac,1.12.0-rc1
events-ee-Z.hepmc3.gz,43.05,data/events-ee-Z.hepmc3.gz,16,17.42,CJetReconstruction,unknown,AntiKt,N2Plain,1.0,-1.0,juliac,1.12.0-rc1
events-ee-H.hepmc3.gz,64.97,data/events-ee-H.hepmc3.gz,16,27.99,CJetReconstruction,unknown,AntiKt,N2Plain,1.0,-1.0,juliac,1.12.0-rc1
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,data/events-pp-0.5TeV-5GeV.hepmc3.gz,16,54.37,CJetReconstruction,unknown,AntiKt,N2Plain,1.0,-1.0,juliac,1.12.0-rc1
events-pp-1TeV-5GeV.hepmc3.gz,160.36,data/events-pp-1TeV-5GeV.hepmc3.gz,16,93.9,CJetReconstruction,unknown,AntiKt,N2Plain,1.0,-1.0,juliac,1.12.0-rc1
events-pp-2TeV-5Gev.hepmc3.gz,188.21,data/events-pp-2TeV-5Gev.hepmc3.gz,16,127.35,CJetReconstruction,unknown,AntiKt,N2Plain,1.0,-1.0,juliac,1.12.0-rc1
events-pp-2TeV.hepmc3.gz,226.98,data/events-pp-2TeV.hepmc3.gz,16,167.86,CJetReconstruction,unknown,AntiKt,N2Plain,1.0,-1.0,juliac,1.12.0-rc1
events-pp-5TeV-10GeV.hepmc3.gz,284.15,data/events-pp-5TeV-10GeV.hepmc3.gz,16,253.79,CJetReconstruction,unknown,AntiKt,N2Plain,1.0,-1.0,juliac,1.12.0-rc1
events-pp-8TeV-20GeV.hepmc3.gz,354.18,data/events-pp-8TeV-20GeV.hepmc3.gz,16,381.8,CJetReconstruction,unknown,AntiKt,N2Plain,1.0,-1.0,juliac,1.12.0-rc1
events-pp-13TeV-20GeV.hepmc3.gz,431.18,data/events-pp-13TeV-20GeV.hepmc3.gz,16,538.33,CJetReconstruction,unknown,AntiKt,N2Plain,1.0,-1.0,juliac,1.12.0-rc1
events-pp-20TeV-20GeV.hepmc3.gz,524.59,data/events-pp-20TeV-20GeV.hepmc3.gz,16,768.76,CJetReconstruction,unknown,AntiKt,N2Plain,1.0,-1.0,juliac,1.12.0-rc1
events-pp-20TeV-50GeV.hepmc3.gz,553.64,data/events-pp-20TeV-50GeV.hepmc3.gz,16,876.84,CJetReconstruction,unknown,AntiKt,N2Plain,1.0,-1.0,juliac,1.12.0-rc1
events-pp-30TeV-50GeV.hepmc3.gz,632.29,data/events-pp-30TeV-50GeV.hepmc3.gz,16,1104.62,CJetReconstruction,unknown,AntiKt,N2Plain,1.0,-1.0,juliac,1.12.0-rc1
events-ee-Z.hepmc3.gz,43.05,data/events-ee-Z.hepmc3.gz,16,17.66,CJetReconstruction,unknown,AntiKt,N2Plain,1.5,-1.0,juliac,1.12.0-rc1
events-ee-H.hepmc3.gz,64.97,data/events-ee-H.hepmc3.gz,16,28.17,CJetReconstruction,unknown,AntiKt,N2Plain,1.5,-1.0,juliac,1.12.0-rc1
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,data/events-pp-0.5TeV-5GeV.hepmc3.gz,16,55.41,CJetReconstruction,unknown,AntiKt,N2Plain,1.5,-1.0,juliac,1.12.0-rc1
events-pp-1TeV-5GeV.hepmc3.gz,160.36,data/events-pp-1TeV-5GeV.hepmc3.gz,16,95.31,CJetReconstruction,unknown,AntiKt,N2Plain,1.5,-1.0,juliac,1.12.0-rc1
events-pp-2TeV-5Gev.hepmc3.gz,188.21,data/events-pp-2TeV-5Gev.hepmc3.gz,16,129.68,CJetReconstruction,unknown,AntiKt,N2Plain,1.5,-1.0,juliac,1.12.0-rc1
events-pp-2TeV.hepmc3.gz,226.98,data/events-pp-2TeV.hepmc3.gz,16,171.2,CJetReconstruction,unknown,AntiKt,N2Plain,1.5,-1.0,juliac,1.12.0-rc1
events-pp-5TeV-10GeV.hepmc3.gz,284.15,data/events-pp-5TeV-10GeV.hepmc3.gz,16,257.29,CJetReconstruction,unknown,AntiKt,N2Plain,1.5,-1.0,juliac,1.12.0-rc1
events-pp-8TeV-20GeV.hepmc3.gz,354.18,data/events-pp-8TeV-20GeV.hepmc3.gz,16,384.83,CJetReconstruction,unknown,AntiKt,N2Plain,1.5,-1.0,juliac,1.12.0-rc1
events-pp-13TeV-20GeV.hepmc3.gz,431.18,data/events-pp-13TeV-20GeV.hepmc3.gz,16,539.11,CJetReconstruction,unknown,AntiKt,N2Plain,1.5,-1.0,juliac,1.12.0-rc1
events-pp-20TeV-20GeV.hepmc3.gz,524.59,data/events-pp-20TeV-20GeV.hepmc3.gz,16,771.69,CJetReconstruction,unknown,AntiKt,N2Plain,1.5,-1.0,juliac,1.12.0-rc1
events-pp-20TeV-50GeV.hepmc3.gz,553.64,data/events-pp-20TeV-50GeV.hepmc3.gz,16,867.16,CJetReconstruction,unknown,AntiKt,N2Plain,1.5,-1.0,juliac,1.12.0-rc1
events-pp-30TeV-50GeV.hepmc3.gz,632.29,data/events-pp-30TeV-50GeV.hepmc3.gz,16,1099.95,CJetReconstruction,unknown,AntiKt,N2Plain,1.5,-1.0,juliac,1.12.0-rc1
events-ee-Z.hepmc3.gz,43.05,data/events-ee-Z.hepmc3.gz,16,17.84,CJetReconstruction,unknown,AntiKt,N2Plain,2.0,-1.0,juliac,1.12.0-rc1
events-ee-H.hepmc3.gz,64.97,data/events-ee-H.hepmc3.gz,16,27.93,CJetReconstruction,unknown,AntiKt,N2Plain,2.0,-1.0,juliac,1.12.0-rc1
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,data/events-pp-0.5TeV-5GeV.hepmc3.gz,16,55.7,CJetReconstruction,unknown,AntiKt,N2Plain,2.0,-1.0,juliac,1.12.0-rc1
events-pp-1TeV-5GeV.hepmc3.gz,160.36,data/events-pp-1TeV-5GeV.hepmc3.gz,16,95.83,CJetReconstruction,unknown,AntiKt,N2Plain,2.0,-1.0,juliac,1.12.0-rc1
events-pp-2TeV-5Gev.hepmc3.gz,188.21,data/events-pp-2TeV-5Gev.hepmc3.gz,16,130.06,CJetReconstruction,unknown,AntiKt,N2Plain,2.0,-1.0,juliac,1.12.0-rc1
events-pp-2TeV.hepmc3.gz,226.98,data/events-pp-2TeV.hepmc3.gz,16,169.74,CJetReconstruction,unknown,AntiKt,N2Plain,2.0,-1.0,juliac,1.12.0-rc1
events-pp-5TeV-10GeV.hepmc3.gz,284.15,data/events-pp-5TeV-10GeV.hepmc3.gz,16,256.79,CJetReconstruction,unknown,AntiKt,N2Plain,2.0,-1.0,juliac,1.12.0-rc1
events-pp-8TeV-20GeV.hepmc3.gz,354.18,data/events-pp-8TeV-20GeV.hepmc3.gz,16,388.69,CJetReconstruction,unknown,AntiKt,N2Plain,2.0,-1.0,juliac,1.12.0-rc1
events-pp-13TeV-20GeV.hepmc3.gz,431.18,data/events-pp-13TeV-20GeV.hepmc3.gz,16,543.13,CJetReconstruction,unknown,AntiKt,N2Plain,2.0,-1.0,juliac,1.12.0-rc1
events-pp-20TeV-20GeV.hepmc3.gz,524.59,data/events-pp-20TeV-20GeV.hepmc3.gz,16,771.49,CJetReconstruction,unknown,AntiKt,N2Plain,2.0,-1.0,juliac,1.12.0-rc1
events-pp-20TeV-50GeV.hepmc3.gz,553.64,data/events-pp-20TeV-50GeV.hepmc3.gz,16,863.12,CJetReconstruction,unknown,AntiKt,N2Plain,2.0,-1.0,juliac,1.12.0-rc1
events-pp-30TeV-50GeV.hepmc3.gz,632.29,data/events-pp-30TeV-50GeV.hepmc3.gz,16,1090.31,CJetReconstruction,unknown,AntiKt,N2Plain,2.0,-1.0,juliac,1.12.0-rc1
events-ee-Z.hepmc3.gz,43.05,data/events-ee-Z.hepmc3.gz,16,18.2,CJetReconstruction,unknown,AntiKt,N2Plain,3.0,-1.0,juliac,1.12.0-rc1
events-ee-H.hepmc3.gz,64.97,data/events-ee-H.hepmc3.gz,16,28.57,CJetReconstruction,unknown,AntiKt,N2Plain,3.0,-1.0,juliac,1.12.0-rc1
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,data/events-pp-0.5TeV-5GeV.hepmc3.gz,16,58.42,CJetReconstruction,unknown,AntiKt,N2Plain,3.0,-1.0,juliac,1.12.0-rc1
events-pp-1TeV-5GeV.hepmc3.gz,160.36,data/events-pp-1TeV-5GeV.hepmc3.gz,16,98.44,CJetReconstruction,unknown,AntiKt,N2Plain,3.0,-1.0,juliac,1.12.0-rc1
events-pp-2TeV-5Gev.hepmc3.gz,188.21,data/events-pp-2TeV-5Gev.hepmc3.gz,16,135.24,CJetReconstruction,unknown,AntiKt,N2Plain,3.0,-1.0,juliac,1.12.0-rc1
events-pp-2TeV.hepmc3.gz,226.98,data/events-pp-2TeV.hepmc3.gz,16,168.83,CJetReconstruction,unknown,AntiKt,N2Plain,3.0,-1.0,juliac,1.12.0-rc1
events-pp-5TeV-10GeV.hepmc3.gz,284.15,data/events-pp-5TeV-10GeV.hepmc3.gz,16,260.55,CJetReconstruction,unknown,AntiKt,N2Plain,3.0,-1.0,juliac,1.12.0-rc1
events-pp-8TeV-20GeV.hepmc3.gz,354.18,data/events-pp-8TeV-20GeV.hepmc3.gz,16,386.03,CJetReconstruction,unknown,AntiKt,N2Plain,3.0,-1.0,juliac,1.12.0-rc1
events-pp-13TeV-20GeV.hepmc3.gz,431.18,data/events-pp-13TeV-20GeV.hepmc3.gz,16,547.88,CJetReconstruction,unknown,AntiKt,N2Plain,3.0,-1.0,juliac,1.12.0-rc1
events-pp-20TeV-20GeV.hepmc3.gz,524.59,data/events-pp-20TeV-20GeV.hepmc3.gz,16,774.66,CJetReconstruction,unknown,AntiKt,N2Plain,3.0,-1.0,juliac,1.12.0-rc1
events-pp-20TeV-50GeV.hepmc3.gz,553.64,data/events-pp-20TeV-50GeV.hepmc3.gz,16,872.53,CJetReconstruction,unknown,AntiKt,N2Plain,3.0,-1.0,juliac,1.12.0-rc1
events-pp-30TeV-50GeV.hepmc3.gz,632.29,data/events-pp-30TeV-50GeV.hepmc3.gz,16,1078.42,CJetReconstruction,unknown,AntiKt,N2Plain,3.0,-1.0,juliac,1.12.0-rc1
events-ee-Z.hepmc3.gz,43.05,data/events-ee-Z.hepmc3.gz,16,17.38,CJetReconstruction,unknown,AntiKt,N2Tiled,0.2,-1.0,juliac,1.12.0-rc1
events-ee-H.hepmc3.gz,64.97,data/events-ee-H.hepmc3.gz,16,26.82,CJetReconstruction,unknown,AntiKt,N2Tiled,0.2,-1.0,juliac,1.12.0-rc1
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,data/events-pp-0.5TeV-5GeV.hepmc3.gz,16,27.4,CJetReconstruction,unknown,AntiKt,N2Tiled,0.2,-1.0,juliac,1.12.0-rc1
events-pp-1TeV-5GeV.hepmc3.gz,160.36,data/events-pp-1TeV-5GeV.hepmc3.gz,16,36.31,CJetReconstruction,unknown,AntiKt,N2Tiled,0.2,-1.0,juliac,1.12.0-rc1
events-pp-2TeV-5Gev.hepmc3.gz,188.21,data/events-pp-2TeV-5Gev.hepmc3.gz,16,44.49,CJetReconstruction,unknown,AntiKt,N2Tiled,0.2,-1.0,juliac,1.12.0-rc1
